objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
5095989	0	object/building/general/rori_bark_mite_cave.iff	0	3580.47	97.80708	5439.741	0.7883099	0	-0.6128177	0.033739		$|
5095990	5095989	object/cell/cell.iff	1	0	0	0	0	1.401298E-45	1	0		$|
5095991	5095989	object/cell/cell.iff	2	0	0	0	0	2.802597E-45	1	0		$|
5096047	5095991	object/tangible/container/loot/placable_loot_crate_skeleton_human.iff	0	55.39249	-68.12634	-45.7365	0.0006747471	0	0.9988753	0.04497977		$|
5096066	5095991	object/tangible/container/loot/placable_loot_crate_skeleton_ithorian.iff	0	39.82532	-45.95676	-59.25585	0.001845544	0	0.9933469	0.03480132		$|
5095992	5095989	object/cell/cell.iff	3	0	0	0	0	4.203895E-45	1	0		$|
5095993	5095989	object/cell/cell.iff	4	0	0	0	0	5.605194E-45	1	0		$|
5095994	5095989	object/cell/cell.iff	5	0	0	0	0	7.006492E-45	1	0		$|
5095995	5095989	object/cell/cell.iff	6	0	0	0	0	8.407791E-45	1	0		$|
5095996	5095989	object/cell/cell.iff	7	0	0	0	0	9.809089E-45	1	0		$|
5095997	5095989	object/cell/cell.iff	8	0	0	0	0	1.121039E-44	1	0		$|
4795577	5095997	object/tangible/collection/rare_melee_cy_m_sword.iff	0	137.1825	-66.81975	-127.6928	0.5104844	0	0.5051728	0.4892918		$|
5096065	5095997	object/tangible/container/loot/placable_loot_crate_skeleton_bith.iff	0	137.2732	-66.78299	-128.5213	-0.22256	0	0.9724069	0.06817988		$|
5095998	5095989	object/cell/cell.iff	9	0	0	0	0	1.261169E-44	1	0		$|
5096064	5095998	object/tangible/container/loot/placable_loot_crate_skeleton_human.iff	0	187.186	-65.52564	-107.3191	0	0	0.9992001	0.03998932		$|
5095999	5095989	object/cell/cell.iff	10	0	0	0	0	1.401298E-44	1	0		$|
5096000	5095989	object/cell/cell.iff	11	0	0	0	0	1.541428E-44	1	0		$|
5096043	5096000	object/tangible/container/loot/placable_loot_crate_skeleton_bith.iff	0	80.70252	-46.22533	-137.3688	-0.5374367	0	0.8421487	-0.03297958		$|
5096011	0	object/static/structure/general/rock_beach_dark_lg.iff	0	3557.522	90.58591	5446.599	0.841471	0	0.5403023	0		$|
5096012	0	object/static/structure/general/rock_beach_dark_md.iff	0	3537.585	90.30782	5439.918	-0.271547	0	0.9624252	0		$|
5096015	0	object/static/structure/general/skeleton_human_headandbody.iff	0	3562.268	90	5438.322	0	0	1	0		$|
5096016	0	object/static/structure/general/skeleton_human_head.iff	0	3551.985	90	5442.91	0.247404	0	0.9689124	0		$|
5096017	0	object/static/structure/general/skeleton_bith_headandbody.iff	0	3552.354	90.8322	5431.694	0	0	0.9810476	0.1937666		$|
5096018	0	object/static/structure/general/skeleton_ithorian_headandbody.iff	0	3542.372	90.49168	5440.18	0.003720099	0	0.99568	0.07483435		$|
5096019	0	object/static/structure/general/skeleton_human_body.iff	0	3553.408	90	5438.392	-0.03998932	0	0.9992001	0		$|
5096020	0	object/static/structure/general/skeleton_human_body.iff	0	3553.555	90	5438.125	0.5396322	0	0.8419009	0		$|
5096021	0	object/static/structure/general/skeleton_human_body.iff	0	3553.402	90	5437.656	-0.1296341	0	0.9915619	0		$|
5096022	0	object/static/structure/general/skeleton_human_head.iff	0	3565.086	90.89848	5426.402	-0.1650692	0	0.8335496	-0.07340689		$|
5096023	0	object/static/structure/tatooine/skeleton_greater_krayt_spine_large.iff	0	3544.651	89.80525	5461.846	0.3377756	0	0.9352556	-0.02140358		$|
5096024	0	object/static/structure/tatooine/skeleton_krayt_tail.iff	0	3520.176	90.01628	5444.396	0.8866269	0	0.4624853	0		$|
5096025	0	object/static/structure/dantooine/dant_skull_thune.iff	0	3523.795	89.84464	5441.662	0.8250546	0	0.5593733	0.04484557		$|
5096026	0	object/static/structure/tatooine/skeleton_krayt_ribcage.iff	0	3557.385	92.20293	5456.041	0.315571	0	0.9159389	-0.1361416		$|
5096027	0	object/static/structure/general/skeleton_human_headandbody.iff	0	3539.903	90	5457.248	0.4304579	0	0.9026107	0		$|
5096028	0	object/static/structure/general/skeleton_human_body.iff	0	3522.308	90.00397	5445.953	0	0	1	0		$|
5096029	0	object/static/structure/general/skeleton_bith_head.iff	0	3517.974	90	5435.963	0	0	0.9341238	-0.3569494		$|
5096030	0	object/static/structure/general/rock_beach_dark_lg.iff	0	3524.95	90	5460.294	0.2182297	0	0.9758974	0		$|
5096069	0	object/static/particle/pt_buzzing_insects_large.iff	0	3551.879	90	5438.996	0	0	1	0		$|
5096070	0	object/static/particle/pt_buzzing_insects_large.iff	0	3539.051	90	5460.461	0	0	1	0		$|
5096071	0	object/static/particle/pt_buzzing_insects_large.iff	0	3527.757	90.18109	5447.445	0	0	1	0		$|
9715366	0	object/static/structure/naboo/gungan_relic_s02.iff	0	3396.437	83.346	5861.719	0	0	1	0		$|
9715367	0	object/static/structure/naboo/gungan_relic_s02.iff	0	3370.785	81.7639	5846.251	-0.5401242	0	0.8244047	0.09271604		$|
9715368	0	object/static/structure/naboo/gungan_relic_s02.iff	0	3367.374	88.47881	5869.974	0	0	1	0		$|
9715369	0	object/static/structure/naboo/gungan_relic_s02.iff	0	3388.313	86.79808	5875.927	-0.6705873	0	0.7418306	0		$|
9715370	0	object/static/structure/naboo/gungan_pillar_damaged_s01.iff	0	3388.279	73.0611	5850.443	0	0	1	0		$|
9715371	0	object/static/structure/naboo/gungan_pillar_damaged_s01.iff	0	3371.045	73.50449	5855.256	0.9989516	0	-0.04578048	0		$|
